lane,time,xloc,yloc,maneuver,muX,muY,sigX,sigY,line_integral_values
-2,0.7,"(60.90132500000004, 61.775024999999914)","(0.4399999999999977, 0.44999999999998863)",3,14.678224,1.8129394,0.17551027,0.7215899,0.0
-2,0.8,"(61.775024999999914, 62.649625000000015)","(0.44999999999998863, 0.44999999999998863)",3,17.155764,2.1885247,0.15817903,0.6667525,0.0
-2,0.9,"(62.649625000000015, 63.524599999999964)","(0.44999999999998863, 0.45999999999997954)",3,19.835655,2.5982542,0.14231057,0.6161326,0.0
-2,1.0,"(63.524599999999964, 64.39944999999989)","(0.45999999999997954, 0.45999999999997954)",3,22.726883,3.0464807,0.12779337,0.5687865,0.0
-2,1.1,"(64.39944999999989, 65.27367499999991)","(0.45999999999997954, 0.46999999999999886)",3,25.845913,3.5356522,0.11454832,0.5247885,0.0
-2,1.2,"(65.27367499999991, 66.14727500000004)","(0.46999999999999886, 0.46999999999999886)",3,29.237015,4.0649056,0.10248491,0.48466086,0.0
-2,1.3,"(66.14727500000004, 67.02027500000008)","(0.46999999999999886, 0.46999999999999886)",3,32.940636,4.6290483,0.09151241,0.44921973,0.0
-2,1.4,"(67.02027500000008, 67.8927000000001)","(0.46999999999999886, 0.46999999999999886)",3,36.93277,5.218499,0.08155245,0.4194851,0.0
-2,1.5,"(67.8927000000001, 68.76504999999997)","(0.46999999999999886, 0.47999999999998977)",3,41.165123,5.818616,0.07256103,0.39600414,0.0
-2,1.6,"(68.76504999999997, 69.63682500000004)","(0.47999999999998977, 0.47999999999998977)",3,45.591263,6.409337,0.06467569,0.37829807,0.0
-2,1.7,"(69.63682500000004, 70.50804999999991)","(0.47999999999998977, 0.47999999999998977)",3,50.18928,6.9690886,0.058038734,0.36486658,0.0
-2,1.8,"(70.50804999999991, 71.37924999999996)","(0.47999999999998977, 0.47999999999998977)",3,54.917492,7.481335,0.052583028,0.35398567,0.0
-2,1.9,"(71.37924999999996, 72.25042499999995)","(0.47999999999998977, 0.47999999999998977)",3,59.70863,7.9375196,0.048150793,0.34456673,0.0
-2,2.0,"(72.25042499999995, 73.1215749999999)","(0.47999999999998977, 0.47999999999998977)",3,64.51389,8.335362,0.044547155,0.33606067,0.0
-2,2.1,"(73.1215749999999, 73.99322499999994)","(0.47999999999998977, 0.47999999999998977)",3,69.32642,8.676661,0.041558564,0.32810038,0.0
-2,2.2,"(73.99322499999994, 74.86537500000009)","(0.47999999999998977, 0.47999999999998977)",3,74.177376,8.965987,0.039001882,0.32038885,8.218677120898955e-155
-2,2.3,"(74.86537500000009, 75.73749999999995)","(0.47999999999998977, 0.47999999999998977)",3,79.092995,9.209638,0.036741126,0.31273353,0.0
-2,2.4,"(75.73749999999995, 76.6096)","(0.47999999999998977, 0.47999999999998977)",3,84.066765,9.41459,0.034711014,0.30512884,0.0
-2,2.5,"(76.6096, 77.4811749999999)","(0.47999999999998977, 0.4899999999999807)",3,89.08222,9.587736,0.032879576,0.29766393,0.0
-2,2.6,"(77.4811749999999, 78.35222500000009)","(0.4899999999999807, 0.4899999999999807)",3,94.109276,9.735496,0.03122578,0.2904007,0.0
-2,2.7,"(78.35222500000009, 79.2227499999999)","(0.4899999999999807, 0.4899999999999807)",3,99.10522,9.863572,0.029748637,0.28336665,0.0
-2,2.8,"(79.2227499999999, 80.09272499999997)","(0.4899999999999807, 0.4899999999999807)",3,104.021065,9.97682,0.028445037,0.27654767,0.0
-2,2.9,"(80.09272499999997, 80.96217499999989)","(0.4899999999999807, 0.4899999999999807)",3,108.810196,10.079148,0.027310673,0.26991016,0.0
-2,3.0,"(80.96217499999989, 81.8311000000001)","(0.4899999999999807, 0.4899999999999807)",3,113.43351,10.173444,0.02632479,0.2634091,0.0
-2,3.1,"(81.8311000000001, 82.69949999999994)","(0.4899999999999807, 0.4899999999999807)",3,117.87206,10.261548,0.025457742,0.25700456,0.0
-2,3.2,"(82.69949999999994, 83.56737500000008)","(0.4899999999999807, 0.4899999999999807)",3,122.200264,10.3443365,0.024666244,0.25057817,0.0
-2,3.3,"(83.56737500000008, 84.43472500000007)","(0.4899999999999807, 0.4899999999999807)",3,127.00344,10.42253,0.02388361,0.24341482,0.0
-2,3.4,"(84.43472500000007, 85.30157499999996)","(0.4899999999999807, 0.4899999999999807)",3,133.98158,10.498278,0.023095017,0.23340923,0.0
-2,3.5,"(85.30157499999996, 86.16842500000007)","(0.4899999999999807, 0.4899999999999807)",3,141.90309,10.570659,0.022861915,0.22167942,0.0
-2,3.6,"(86.16842500000007, 87.03477500000008)","(0.4899999999999807, 0.4899999999999807)",3,149.04291,10.634543,0.02237847,0.21036033,0.0
-2,3.7,"(87.03477500000008, 87.90065000000004)","(0.4899999999999807, 0.47999999999998977)",3,156.81137,10.68797,0.021087857,0.19892994,0.0
-2,3.8,"(87.90065000000004, 88.76655000000005)","(0.47999999999998977, 0.47999999999998977)",3,163.79863,10.71138,0.019420931,0.18618862,0.0
-2,3.9,"(88.76655000000005, 89.63245000000006)","(0.47999999999998977, 0.47999999999998977)",3,169.37798,10.710724,0.017137237,0.17334516,0.0
-2,4.0,"(89.63245000000006, 90.498875)","(0.47999999999998977, 0.47999999999998977)",3,173.87216,10.699542,0.014946608,0.16278413,0.0
-2,4.1,"(90.498875, 91.36582500000009)","(0.47999999999998977, 0.46999999999999886)",3,177.69875,10.683581,0.013131921,0.15384991,0.0
-2,4.2,"(91.36582500000009, 92.23277499999995)","(0.46999999999999886, 0.46999999999999886)",3,181.16103,10.666059,0.011673336,0.14582315,0.0
-2,4.3,"(92.23277499999995, 93.09972500000003)","(0.46999999999999886, 0.45999999999997954)",3,184.56808,10.648342,0.010529338,0.13848862,0.0
-2,4.4,"(93.09972500000003, 93.9666749999999)","(0.45999999999997954, 0.45999999999997954)",3,188.27928,10.63076,0.009688894,0.13204788,0.0
-2,4.5,"(93.9666749999999, 94.83362499999998)","(0.45999999999997954, 0.44999999999998863)",3,192.58035,10.61462,0.009079739,0.12685497,0.0
-2,4.6,"(94.83362499999998, 95.70057500000007)","(0.44999999999998863, 0.44999999999998863)",3,197.47615,10.601844,0.008585915,0.12313352,0.0
-2,4.7,"(95.70057500000007, 96.56752499999993)","(0.44999999999998863, 0.4399999999999977)",3,202.63075,10.59202,0.008155405,0.12091787,0.0
-2,4.8,"(96.56752499999993, 97.43450000000007)","(0.4399999999999977, 0.4399999999999977)",3,207.72914,10.584039,0.0077770413,0.1197478,0.0
-2,4.9,"(97.43450000000007, 98.30150000000003)","(0.4399999999999977, 0.4299999999999784)",3,212.74294,10.577582,0.0074394024,0.119008906,0.0
-2,0.0,"(54.83425000000011, 55.693250000000035)","(0.38999999999998636, 0.39999999999997726)",4,0.9004824,0.004912421,2.5673277,17.056843,3.318137575289962e-98
-2,0.1,"(55.693250000000035, 56.55524999999989)","(0.39999999999997726, 0.4099999999999966)",4,1.7966061,0.0044827983,1.3368411,8.640764,0.0
-2,0.2,"(56.55524999999989, 57.420249999999896)","(0.4099999999999966, 0.4099999999999966)",4,2.3476233,0.0087808,0.8910682,6.009304,0.0
-2,0.3,"(57.420249999999896, 58.28772499999991)","(0.4099999999999966, 0.4199999999999875)",4,3.1411684,0.0047415122,0.63729566,4.804587,0.0
-2,0.4,"(58.28772499999991, 59.15715)","(0.4199999999999875, 0.4299999999999784)",4,3.712758,-0.0016064718,0.4726442,4.024052,0.0
-2,0.5,"(59.15715, 60.028524999999945)","(0.4299999999999784, 0.4399999999999977)",4,4.636519,-0.009413816,0.3697829,3.5340908,0.0
-2,0.6,"(60.028524999999945, 60.90132500000004)","(0.4399999999999977, 0.4399999999999977)",4,5.4497557,-0.016699895,0.3065051,3.2117562,0.0
-2,0.7,"(60.90132500000004, 61.775024999999914)","(0.4399999999999977, 0.44999999999998863)",4,6.3790045,-0.023442648,0.264878,2.971656,0.0
-2,0.8,"(61.775024999999914, 62.649625000000015)","(0.44999999999998863, 0.44999999999998863)",4,7.3014064,-0.029127233,0.23570652,2.7744062,0.0
-2,0.9,"(62.649625000000015, 63.524599999999964)","(0.44999999999998863, 0.45999999999997954)",4,8.235355,-0.034088247,0.21383868,2.6065264,0.0
-2,1.0,"(63.524599999999964, 64.39944999999989)","(0.45999999999997954, 0.45999999999997954)",4,9.163502,-0.038647458,0.19642197,2.4594822,0.0
-2,1.1,"(64.39944999999989, 65.27367499999991)","(0.45999999999997954, 0.46999999999999886)",4,10.079631,-0.043263786,0.1819808,2.3277416,0.0
-2,1.2,"(65.27367499999991, 66.14727500000004)","(0.46999999999999886, 0.46999999999999886)",4,10.984013,-0.048252456,0.16974252,2.2079027,0.0
-2,1.3,"(66.14727500000004, 67.02027500000008)","(0.46999999999999886, 0.46999999999999886)",4,11.877177,-0.053807355,0.1592806,2.098299,0.0
-2,1.4,"(67.02027500000008, 67.8927000000001)","(0.46999999999999886, 0.46999999999999886)",4,12.759244,-0.06004625,0.1503345,1.9982051,0.0
-2,1.5,"(67.8927000000001, 68.76504999999997)","(0.46999999999999886, 0.47999999999998977)",4,13.627046,-0.067024015,0.14271204,1.9073476,0.0
-2,1.6,"(68.76504999999997, 69.63682500000004)","(0.47999999999998977, 0.47999999999998977)",4,14.475086,-0.074748896,0.13623689,1.8253993,0.0
-2,1.7,"(69.63682500000004, 70.50804999999991)","(0.47999999999998977, 0.47999999999998977)",4,15.296105,-0.08319721,0.13073812,1.7518415,0.0
-2,1.8,"(70.50804999999991, 71.37924999999996)","(0.47999999999998977, 0.47999999999998977)",4,16.08219,-0.09233343,0.1260554,1.6860089,0.0
-2,1.9,"(71.37924999999996, 72.25042499999995)","(0.47999999999998977, 0.47999999999998977)",4,16.82637,-0.10212364,0.122046895,1.6271588,0.0
-2,2.0,"(72.25042499999995, 73.1215749999999)","(0.47999999999998977, 0.47999999999998977)",4,17.523594,-0.11254134,0.118593246,1.5745413,0.0
-2,2.1,"(73.1215749999999, 73.99322499999994)","(0.47999999999998977, 0.47999999999998977)",4,18.171177,-0.123567544,0.11559689,1.5274396,0.0
-2,2.2,"(73.99322499999994, 74.86537500000009)","(0.47999999999998977, 0.47999999999998977)",4,18.768652,-0.1351879,0.11297917,1.485191,0.0
-2,2.3,"(74.86537500000009, 75.73749999999995)","(0.47999999999998977, 0.47999999999998977)",4,19.317398,-0.14738974,0.11067661,1.4471925,0.0
-2,2.4,"(75.73749999999995, 76.6096)","(0.47999999999998977, 0.47999999999998977)",4,19.820122,-0.16016054,0.10863744,1.4129018,0.0
-2,2.5,"(76.6096, 77.4811749999999)","(0.47999999999998977, 0.4899999999999807)",4,20.28041,-0.17348543,0.10681946,1.3818324,0.0
-2,2.6,"(77.4811749999999, 78.35222500000009)","(0.4899999999999807, 0.4899999999999807)",4,20.702408,-0.18734863,0.105187625,1.3535519,0.0
-2,2.7,"(78.35222500000009, 79.2227499999999)","(0.4899999999999807, 0.4899999999999807)",4,21.09058,-0.20173186,0.103712946,1.3276749,0.0
-2,2.8,"(79.2227499999999, 80.09272499999997)","(0.4899999999999807, 0.4899999999999807)",4,21.449535,-0.21661589,0.10237111,1.3038595,0.0
-2,2.9,"(80.09272499999997, 80.96217499999989)","(0.4899999999999807, 0.4899999999999807)",4,21.784012,-0.23198017,0.101141766,1.281801,0.0
-2,3.0,"(80.96217499999989, 81.8311000000001)","(0.4899999999999807, 0.4899999999999807)",4,22.098774,-0.24780306,0.10000772,1.2612301,0.0
-2,3.1,"(81.8311000000001, 82.69949999999994)","(0.4899999999999807, 0.4899999999999807)",4,22.398739,-0.26406282,0.09895427,1.2419053,0.0
-2,3.2,"(82.69949999999994, 83.56737500000008)","(0.4899999999999807, 0.4899999999999807)",4,22.688877,-0.28073648,0.097968556,1.2236129,0.0
-2,3.3,"(83.56737500000008, 84.43472500000007)","(0.4899999999999807, 0.4899999999999807)",4,22.974354,-0.2978008,0.09703909,1.2061602,0.0
-2,3.4,"(84.43472500000007, 85.30157499999996)","(0.4899999999999807, 0.4899999999999807)",4,23.260471,-0.31523183,0.0961553,1.1893759,0.0
-2,3.5,"(85.30157499999996, 86.16842500000007)","(0.4899999999999807, 0.4899999999999807)",4,23.55272,-0.333005,0.095307164,1.1731062,0.0
-2,3.6,"(86.16842500000007, 87.03477500000008)","(0.4899999999999807, 0.4899999999999807)",4,23.85672,-0.35109463,0.094484754,1.1572149,0.0
-2,3.7,"(87.03477500000008, 87.90065000000004)","(0.4899999999999807, 0.47999999999998977)",4,24.178196,-0.36947522,0.09367815,1.1415817,0.0
-2,3.8,"(87.90065000000004, 88.76655000000005)","(0.47999999999998977, 0.47999999999998977)",4,24.5229,-0.3881207,0.09287719,1.1261009,0.0
-2,3.9,"(88.76655000000005, 89.63245000000006)","(0.47999999999998977, 0.47999999999998977)",4,24.896545,-0.40700525,0.092071705,1.1106817,0.0
-2,4.0,"(89.63245000000006, 90.498875)","(0.47999999999998977, 0.47999999999998977)",4,25.304668,-0.42610303,0.091251515,1.0952475,0.0
-2,4.1,"(90.498875, 91.36582500000009)","(0.47999999999998977, 0.46999999999999886)",4,25.752571,-0.44538948,0.09040655,1.0797367,0.0
-2,4.2,"(91.36582500000009, 92.23277499999995)","(0.46999999999999886, 0.46999999999999886)",4,26.245213,-0.46484086,0.08952754,1.064101,0.0
-2,4.3,"(92.23277499999995, 93.09972500000003)","(0.46999999999999886, 0.45999999999997954)",4,26.787117,-0.48443463,0.08860624,1.0483067,0.0
-2,4.4,"(93.09972500000003, 93.9666749999999)","(0.45999999999997954, 0.45999999999997954)",4,27.382286,-0.50414926,0.087635584,1.0323339,0.0
-2,4.5,"(93.9666749999999, 94.83362499999998)","(0.45999999999997954, 0.44999999999998863)",4,28.034164,-0.52396494,0.086610466,1.016176,0.0
-2,4.6,"(94.83362499999998, 95.70057500000007)","(0.44999999999998863, 0.44999999999998863)",4,28.745659,-0.5438635,0.085527696,0.9998393,0.0
-2,4.7,"(95.70057500000007, 96.56752499999993)","(0.44999999999998863, 0.4399999999999977)",4,29.51899,-0.56382906,0.0843861,0.98334056,0.0
-2,4.8,"(96.56752499999993, 97.43450000000007)","(0.4399999999999977, 0.4399999999999977)",4,30.35582,-0.5838474,0.08318687,0.9667073,0.0
-2,4.9,"(97.43450000000007, 98.30150000000003)","(0.4399999999999977, 0.4299999999999784)",4,31.257175,-0.6039083,0.081933156,0.94997406,0.0
-2,0.0,"(54.83425000000011, 55.693250000000035)","(0.38999999999998636, 0.39999999999997726)",5,1.0415988,0.0360078,1.9300903,7.9209065,2.719590829645116e-171
-2,0.1,"(55.693250000000035, 56.55524999999989)","(0.39999999999997726, 0.4099999999999966)",5,1.2173076,0.00063774735,1.0821841,3.611389,0.0
-2,0.2,"(56.55524999999989, 57.420249999999896)","(0.4099999999999966, 0.4099999999999966)",5,2.4545898,-0.15139899,0.6930921,2.1327963,0.0
-2,0.3,"(57.420249999999896, 58.28772499999991)","(0.4099999999999966, 0.4199999999999875)",5,3.7124481,-0.30250284,0.4880718,1.4803333,0.0
-2,0.4,"(58.28772499999991, 59.15715)","(0.4199999999999875, 0.4299999999999784)",5,4.234523,-0.46815178,0.36106846,1.0813093,0.0
-2,0.5,"(59.15715, 60.028524999999945)","(0.4299999999999784, 0.4399999999999977)",5,5.144637,-0.6564865,0.2846922,0.8553268,0.0
-2,0.6,"(60.028524999999945, 60.90132500000004)","(0.4399999999999977, 0.4399999999999977)",5,6.183273,-0.88446033,0.23680401,0.7093327,0.0
-2,0.7,"(60.90132500000004, 61.775024999999914)","(0.4399999999999977, 0.44999999999998863)",5,7.3682013,-1.1555911,0.20444433,0.6101345,0.0
-2,0.8,"(61.775024999999914, 62.649625000000015)","(0.44999999999998863, 0.44999999999998863)",5,8.542352,-1.466571,0.18070497,0.5426061,0.0
-2,0.9,"(62.649625000000015, 63.524599999999964)","(0.44999999999998863, 0.45999999999997954)",5,9.649932,-1.8065044,0.16203906,0.49985114,0.0
-2,1.0,"(63.524599999999964, 64.39944999999989)","(0.45999999999997954, 0.45999999999997954)",5,10.8743515,-2.1619902,0.14659706,0.46967047,0.0
-2,1.1,"(64.39944999999989, 65.27367499999991)","(0.45999999999997954, 0.46999999999999886)",5,12.296799,-2.5247831,0.1336612,0.44326222,0.0
-2,1.2,"(65.27367499999991, 66.14727500000004)","(0.46999999999999886, 0.46999999999999886)",5,13.876243,-2.8904405,0.12303319,0.4189923,0.0
-2,1.3,"(66.14727500000004, 67.02027500000008)","(0.46999999999999886, 0.46999999999999886)",5,15.537148,-3.2545428,0.11460028,0.39884418,0.0
-2,1.4,"(67.02027500000008, 67.8927000000001)","(0.46999999999999886, 0.46999999999999886)",5,17.190807,-3.6120389,0.108154655,0.38491288,0.0
-2,1.5,"(67.8927000000001, 68.76504999999997)","(0.46999999999999886, 0.47999999999998977)",5,18.772367,-3.9587622,0.10334054,0.37731153,0.0
-2,1.6,"(68.76504999999997, 69.63682500000004)","(0.47999999999998977, 0.47999999999998977)",5,20.24563,-4.293591,0.099765524,0.3746734,0.0
-2,1.7,"(69.63682500000004, 70.50804999999991)","(0.47999999999998977, 0.47999999999998977)",5,21.600193,-4.6180997,0.09709297,0.37538502,0.0
-2,1.8,"(70.50804999999991, 71.37924999999996)","(0.47999999999998977, 0.47999999999998977)",5,22.843868,-4.9347467,0.09506649,0.3781904,0.0
-2,1.9,"(71.37924999999996, 72.25042499999995)","(0.47999999999998977, 0.47999999999998977)",5,23.994629,-5.2455893,0.09350436,0.38225085,0.0
-2,2.0,"(72.25042499999995, 73.1215749999999)","(0.47999999999998977, 0.47999999999998977)",5,25.074234,-5.5518928,0.09228079,0.387025,0.0
-2,2.1,"(73.1215749999999, 73.99322499999994)","(0.47999999999998977, 0.47999999999998977)",5,26.1039,-5.8542213,0.091307335,0.3921534,0.0
-2,2.2,"(73.99322499999994, 74.86537500000009)","(0.47999999999998977, 0.47999999999998977)",5,27.10181,-6.1526423,0.09051909,0.39738345,0.0
-2,2.3,"(74.86537500000009, 75.73749999999995)","(0.47999999999998977, 0.47999999999998977)",5,28.082405,-6.446895,0.089865685,0.40252587,0.0
-2,2.4,"(75.73749999999995, 76.6096)","(0.47999999999998977, 0.47999999999998977)",5,29.056568,-6.7365274,0.08930617,0.40742984,0.0
-2,2.5,"(76.6096, 77.4811749999999)","(0.47999999999998977, 0.4899999999999807)",5,30.03218,-7.0209827,0.08880608,0.4119687,0.0
-2,2.6,"(77.4811749999999, 78.35222500000009)","(0.4899999999999807, 0.4899999999999807)",5,31.014816,-7.2996454,0.08833587,0.416033,0.0
-2,2.7,"(78.35222500000009, 79.2227499999999)","(0.4899999999999807, 0.4899999999999807)",5,32.008358,-7.571911,0.0878701,0.41952908,0.0
-2,2.8,"(79.2227499999999, 80.09272499999997)","(0.4899999999999807, 0.4899999999999807)",5,33.01548,-7.8371997,0.087387316,0.42237613,0.0
-2,2.9,"(80.09272499999997, 80.96217499999989)","(0.4899999999999807, 0.4899999999999807)",5,34.037975,-8.094981,0.08687011,0.4245077,0.0
-2,3.0,"(80.96217499999989, 81.8311000000001)","(0.4899999999999807, 0.4899999999999807)",5,35.077,-8.344792,0.0863048,0.42587027,0.0
-2,3.1,"(81.8311000000001, 82.69949999999994)","(0.4899999999999807, 0.4899999999999807)",5,36.13314,-8.586242,0.08568181,0.4264243,0.0
-2,3.2,"(82.69949999999994, 83.56737500000008)","(0.4899999999999807, 0.4899999999999807)",5,37.20643,-8.819008,0.08499543,0.42614618,0.0
-2,3.3,"(83.56737500000008, 84.43472500000007)","(0.4899999999999807, 0.4899999999999807)",5,38.296383,-9.0428505,0.0842435,0.42503098,0.0
-2,3.4,"(84.43472500000007, 85.30157499999996)","(0.4899999999999807, 0.4899999999999807)",5,39.401955,-9.257625,0.08342686,0.42309746,0.0
-2,3.5,"(85.30157499999996, 86.16842500000007)","(0.4899999999999807, 0.4899999999999807)",5,40.521526,-9.46328,0.08254864,0.42039222,0.0
-2,3.6,"(86.16842500000007, 87.03477500000008)","(0.4899999999999807, 0.4899999999999807)",5,41.652885,-9.659879,0.08161351,0.41699332,0.0
-2,3.7,"(87.03477500000008, 87.90065000000004)","(0.4899999999999807, 0.47999999999998977)",5,42.793324,-9.847593,0.08062721,0.4130065,0.0
-2,3.8,"(87.90065000000004, 88.76655000000005)","(0.47999999999998977, 0.47999999999998977)",5,43.939713,-10.026707,0.079596184,0.40856105,0.0
-2,3.9,"(88.76655000000005, 89.63245000000006)","(0.47999999999998977, 0.47999999999998977)",5,45.08875,-10.19757,0.078527436,0.40379828,0.0
-2,4.0,"(89.63245000000006, 90.498875)","(0.47999999999998977, 0.47999999999998977)",5,46.237106,-10.360607,0.07742837,0.39885992,0.0
-2,4.1,"(90.498875, 91.36582500000009)","(0.47999999999998977, 0.46999999999999886)",5,47.38162,-10.516253,0.07630605,0.39387664,0.0
-2,4.2,"(91.36582500000009, 92.23277499999995)","(0.46999999999999886, 0.46999999999999886)",5,48.51922,-10.664949,0.07516671,0.3889553,0.0
-2,4.3,"(92.23277499999995, 93.09972500000003)","(0.46999999999999886, 0.45999999999997954)",5,49.64701,-10.807111,0.07401491,0.38417205,0.0
-2,4.4,"(93.09972500000003, 93.9666749999999)","(0.45999999999997954, 0.45999999999997954)",5,50.76226,-10.943127,0.07285343,0.37956923,0.0
-2,4.5,"(93.9666749999999, 94.83362499999998)","(0.45999999999997954, 0.44999999999998863)",5,51.862473,-11.073355,0.07168353,0.37516034,0.0
-2,4.6,"(94.83362499999998, 95.70057500000007)","(0.44999999999998863, 0.44999999999998863)",5,52.945564,-11.198124,0.070505686,0.37094116,0.0
-2,4.7,"(95.70057500000007, 96.56752499999993)","(0.44999999999998863, 0.4399999999999977)",5,54.010006,-11.317753,0.06932041,0.36690265,0.0
-2,4.8,"(96.56752499999993, 97.43450000000007)","(0.4399999999999977, 0.4399999999999977)",5,55.054928,-11.432526,0.06812892,0.36303914,0.0
-2,4.9,"(97.43450000000007, 98.30150000000003)","(0.4399999999999977, 0.4299999999999784)",5,56.080074,-11.542724,0.06693286,0.35935023,0.0
-2,0.0,"(54.83425000000011, 55.693250000000035)","(0.38999999999998636, 0.39999999999997726)",6,0.6225779,0.03459458,1.1596017,6.119514,0.0
-2,0.1,"(55.693250000000035, 56.55524999999989)","(0.39999999999997726, 0.4099999999999966)",6,2.1913562,0.09875186,0.8113874,3.1598268,0.0
-2,0.2,"(56.55524999999989, 57.420249999999896)","(0.4099999999999966, 0.4099999999999966)",6,2.936698,0.22107401,0.5588439,1.9635692,0.0
-2,0.3,"(57.420249999999896, 58.28772499999991)","(0.4099999999999966, 0.4199999999999875)",6,4.688347,0.3579252,0.39657497,1.547183,0.0
-2,0.4,"(58.28772499999991, 59.15715)","(0.4199999999999875, 0.4299999999999784)",6,5.5028543,0.5062513,0.29065296,1.2321237,0.0
-2,0.5,"(59.15715, 60.028524999999945)","(0.4299999999999784, 0.4399999999999977)",6,6.7332296,0.6486766,0.23055643,1.0619848,0.0
-2,0.6,"(60.028524999999945, 60.90132500000004)","(0.4399999999999977, 0.4399999999999977)",6,7.9693365,0.7917251,0.19508028,0.95653206,0.0
-2,0.7,"(60.90132500000004, 61.775024999999914)","(0.4399999999999977, 0.44999999999998863)",6,9.308382,0.934897,0.17213751,0.8850584,0.0
-2,0.8,"(61.775024999999914, 62.649625000000015)","(0.44999999999998863, 0.44999999999998863)",6,10.65258,1.0815808,0.15583232,0.82786185,0.0
-2,0.9,"(62.649625000000015, 63.524599999999964)","(0.44999999999998863, 0.45999999999997954)",6,11.979214,1.232917,0.14357597,0.7789939,0.0
-2,1.0,"(63.524599999999964, 64.39944999999989)","(0.45999999999997954, 0.45999999999997954)",6,13.288061,1.3900764,0.13391462,0.73598206,0.0
-2,1.1,"(64.39944999999989, 65.27367499999991)","(0.45999999999997954, 0.46999999999999886)",6,14.593891,1.5542274,0.12602055,0.6980023,0.0
-2,1.2,"(65.27367499999991, 66.14727500000004)","(0.46999999999999886, 0.46999999999999886)",6,15.915941,1.7267106,0.11940176,0.66479725,0.0
-2,1.3,"(66.14727500000004, 67.02027500000008)","(0.46999999999999886, 0.46999999999999886)",6,17.269596,1.9091338,0.113750316,0.6361653,0.0
-2,1.4,"(67.02027500000008, 67.8927000000001)","(0.46999999999999886, 0.46999999999999886)",6,18.663282,2.1033416,0.108854264,0.6117618,0.0
-2,1.5,"(67.8927000000001, 68.76504999999997)","(0.46999999999999886, 0.47999999999998977)",6,20.097443,2.3112466,0.10455265,0.59111637,0.0
-2,1.6,"(68.76504999999997, 69.63682500000004)","(0.47999999999998977, 0.47999999999998977)",6,21.56334,2.5345848,0.10071695,0.5737121,0.0
-2,1.7,"(69.63682500000004, 70.50804999999991)","(0.47999999999998977, 0.47999999999998977)",6,23.045574,2.7746332,0.09724005,0.55907315,0.0
-2,1.8,"(70.50804999999991, 71.37924999999996)","(0.47999999999998977, 0.47999999999998977)",6,24.52147,3.0318818,0.09404163,0.5468552,0.0
-2,1.9,"(71.37924999999996, 72.25042499999995)","(0.47999999999998977, 0.47999999999998977)",6,25.959114,3.3056073,0.091082014,0.5368705,0.0
-2,2.0,"(72.25042499999995, 73.1215749999999)","(0.47999999999998977, 0.47999999999998977)",6,27.32212,3.5934439,0.08836376,0.5289759,0.0
-2,2.1,"(73.1215749999999, 73.99322499999994)","(0.47999999999998977, 0.47999999999998977)",6,28.581184,3.8913026,0.08591278,0.5229082,0.0
-2,2.2,"(73.99322499999994, 74.86537500000009)","(0.47999999999998977, 0.47999999999998977)",6,29.724049,4.1939282,0.08374616,0.518236,0.0
-2,2.3,"(74.86537500000009, 75.73749999999995)","(0.47999999999998977, 0.47999999999998977)",6,30.756893,4.495944,0.08185201,0.5144766,0.0
-2,2.4,"(75.73749999999995, 76.6096)","(0.47999999999998977, 0.47999999999998977)",6,31.698574,4.7927704,0.0801913,0.51123166,0.0
-2,2.5,"(76.6096, 77.4811749999999)","(0.47999999999998977, 0.4899999999999807)",6,32.57281,5.081041,0.07871233,0.50823176,0.0
-2,2.6,"(77.4811749999999, 78.35222500000009)","(0.4899999999999807, 0.4899999999999807)",6,33.40233,5.3585978,0.077363655,0.5053174,0.0
-2,2.7,"(78.35222500000009, 79.2227499999999)","(0.4899999999999807, 0.4899999999999807)",6,34.20581,5.624225,0.076101564,0.50240415,0.0
-2,2.8,"(79.2227499999999, 80.09272499999997)","(0.4899999999999807, 0.4899999999999807)",6,34.99713,5.877387,0.07489225,0.49945414,0.0
-2,2.9,"(80.09272499999997, 80.96217499999989)","(0.4899999999999807, 0.4899999999999807)",6,35.785923,6.117979,0.073711224,0.4964595,0.0
-2,3.0,"(80.96217499999989, 81.8311000000001)","(0.4899999999999807, 0.4899999999999807)",6,36.57856,6.3461947,0.072542004,0.49342716,0.0
-2,3.1,"(81.8311000000001, 82.69949999999994)","(0.4899999999999807, 0.4899999999999807)",6,37.37909,6.5623894,0.07137377,0.49037075,0.0
-2,3.2,"(82.69949999999994, 83.56737500000008)","(0.4899999999999807, 0.4899999999999807)",6,38.190067,6.7670407,0.07019984,0.48730397,0.0
-2,3.3,"(83.56737500000008, 84.43472500000007)","(0.4899999999999807, 0.4899999999999807)",6,39.013012,6.9606876,0.069016084,0.4842378,0.0
-2,3.4,"(84.43472500000007, 85.30157499999996)","(0.4899999999999807, 0.4899999999999807)",6,39.84874,7.143921,0.06782045,0.4811778,0.0
-2,3.5,"(85.30157499999996, 86.16842500000007)","(0.4899999999999807, 0.4899999999999807)",6,40.697598,7.3173447,0.066612005,0.47812492,0.0
-2,3.6,"(86.16842500000007, 87.03477500000008)","(0.4899999999999807, 0.4899999999999807)",6,41.559505,7.4815745,0.06539121,0.4750756,0.0
-2,3.7,"(87.03477500000008, 87.90065000000004)","(0.4899999999999807, 0.47999999999998977)",6,42.434048,7.6372237,0.06415922,0.47202212,0.0
